"SEED;Nitrogen Metabolism;Ammonia_assimilation;"	 25407
"SEED;Nitrogen Metabolism;Nitrosative_stress;"	 5089
"SEED;Nitrogen Metabolism;Denitrification;"	 7
"SEED;Sulfur Metabolism;Sulfate_reduction-associated_complexes;"	 3353
"SEED;DNA Metabolism;DNA repair;"	 6521
"SEED;DNA Metabolism;DNA replication;"	 5034
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Tetrapyrroles;"	 48519
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;"	 1201
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;"	 658672
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Lipoic acid;"	 1421
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN, FAD;"	 13917
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin;"	 23158
"SEED;Fatty Acids, Lipids, and Isoprenoids;Polyhydroxybutyrate_metabolism;"	 23158
"SEED;Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;"	 11971
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty acids;"	 50816
"SEED;Fatty Acids, Lipids, and Isoprenoids;Phospholipids;"	 60019
"SEED;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;"	 55474
"SEED;Virulence, Disease and Defense;Adhesion;"	 220097
"SEED;Virulence, Disease and Defense;Streptococcus_pyogenes_Virulome;"	 42
"SEED;Virulence, Disease and Defense;Detection;"	 364
"SEED;Motility and Chemotaxis;Flagellar motility in Prokaryota;"	 4273
"SEED;Motility and Chemotaxis;Social motility and nonflagellar swimming in bacteria;"	 433
"SEED;Motility and Chemotaxis;Bacterial_Chemotaxis;"	 6398
"SEED;Virulence;Type III, Type IV, Type VI, ESAT secretion systems;"	 86878
