"SEED;Amino Acids and Derivatives;Proline and 4-hydroxyproline;"	 10420
"SEED;Iron acquisition and metabolism;Campylobacter_Iron_Metabolism;"	 3317
"SEED;Iron acquisition and metabolism;Hemin_transport_system;"	 1325
"SEED;Iron acquisition and metabolism;Heme,_hemin_uptake_and_utilization_systems_in_GramPositives;"	 41156
"SEED;Phages, Prophages, Transposable elements, Plasmids;Pathogenicity islands;"	 210539
"SEED;Phages, Prophages, Transposable elements, Plasmids;Transposable elements;"	 3901
"SEED;Cell Division and Cell Cycle;Macromolecular_synthesis_operon;"	 10
"SEED;Cell Division and Cell Cycle;Bacterial_Cytoskeleton;"	 9319
"SEED;Cell Division and Cell Cycle;Heterocyst_formation_in_cyanobacteria;"	 1810
"SEED;Membrane Transport;Transport_of_Nickel_and_Cobalt;"	 3780
"SEED;Membrane Transport;ECF_class_transporters;"	 1290
"SEED;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;"	 345380
"SEED;Membrane Transport;Protein secretion system, Type VIII (Extracellular nucleation/precipitation pathway, ENP);"	 13698
"SEED;Membrane Transport;Ton_and_Tol_transport_systems;"	 25833
"SEED;Nitrogen Metabolism;Ammonia_assimilation;"	 48700
"SEED;Nitrogen Metabolism;Nitrosative_stress;"	 10798
"SEED;Nitrogen Metabolism;Denitrification;"	 11
"SEED;Sulfur Metabolism;Sulfate_reduction-associated_complexes;"	 2909
"SEED;DNA Metabolism;DNA repair;"	 5750
"SEED;DNA Metabolism;DNA replication;"	 4078
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Tetrapyrroles;"	 26279
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;"	 2188
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;"	 137008
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Lipoic acid;"	 1717
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN, FAD;"	 13066
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin;"	 73245
"SEED;Fatty Acids, Lipids, and Isoprenoids;Polyhydroxybutyrate_metabolism;"	 73245
"SEED;Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;"	 5876
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty acids;"	 88433
"SEED;Fatty Acids, Lipids, and Isoprenoids;Phospholipids;"	 36710
"SEED;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;"	 26527
"SEED;Virulence, Disease and Defense;Adhesion;"	 547874
"SEED;Virulence, Disease and Defense;Streptococcus_pyogenes_Virulome;"	 28
"SEED;Virulence, Disease and Defense;Detection;"	 556
"SEED;Motility and Chemotaxis;Flagellar motility in Prokaryota;"	 9845
"SEED;Motility and Chemotaxis;Social motility and nonflagellar swimming in bacteria;"	 385
"SEED;Motility and Chemotaxis;Bacterial_Chemotaxis;"	 5945
"SEED;Virulence;Type III, Type IV, Type VI, ESAT secretion systems;"	 85199
