"SEED;Nitrogen Metabolism;Denitrification;"	 14
"SEED;Sulfur Metabolism;Sulfate_reduction-associated_complexes;"	 3323
"SEED;DNA Metabolism;DNA repair;"	 6528
"SEED;DNA Metabolism;DNA replication;"	 4904
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Tetrapyrroles;"	 46577
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;"	 1243
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;"	 645618
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Lipoic acid;"	 1287
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN, FAD;"	 13495
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin;"	 22511
"SEED;Fatty Acids, Lipids, and Isoprenoids;Polyhydroxybutyrate_metabolism;"	 22511
"SEED;Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;"	 11372
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty acids;"	 50051
"SEED;Fatty Acids, Lipids, and Isoprenoids;Phospholipids;"	 57834
"SEED;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;"	 53801
"SEED;Virulence, Disease and Defense;Adhesion;"	 213439
"SEED;Virulence, Disease and Defense;Streptococcus_pyogenes_Virulome;"	 26
"SEED;Virulence, Disease and Defense;Detection;"	 336
"SEED;Motility and Chemotaxis;Flagellar motility in Prokaryota;"	 4302
"SEED;Motility and Chemotaxis;Social motility and nonflagellar swimming in bacteria;"	 447
"SEED;Motility and Chemotaxis;Bacterial_Chemotaxis;"	 6361
"SEED;Virulence;Type III, Type IV, Type VI, ESAT secretion systems;"	 84411
