11291 AP012279-_Rhizobium_Bradyrhizobium_103460_1	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.860
13236 CP002886-_Proteobacteria_9397_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.990
26965 CP002824-_Proteobacteria_8663_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.980
21941 Rose_little_divergence_sequence_f-_Simulated_126972_2	Root;k__Bacteria	1.000
12252 FR746099-_Euryarchaeota_64152_1	Root;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae	0.980
17761 CP003938-_Proteobacteria_10426_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.860
24771 CP001823-_Chloroflexi_33549_2	Root;k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales;f__	0.910
5484 AP012306-_Pathogens_23558_1	Root;k__Bacteria	1.000
28921 CP002972-_Proteobacteria_14075_1	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.860
15938 CP003040-_Firmicutes_27258_1	Root;k__Bacteria	0.940
6133 CP002542-_Bacteroidetes_89147_2	Root;k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.810
25443 FO203522-_Proteobacteria_4152_1	Root;k__Bacteria	0.970
20114 CP003379-_Acidobacteria_1246027_1	Root;k__Bacteria	0.990
13756 CP002099-_Pathogens_43924_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	1.000
6844 CP000875-_Chloroflexi_251194_2	Root;k__Bacteria	0.990
19195 CP000721-_Firmicutes_43592_2	Root;k__Bacteria	1.000
10443 AP006618-_Actinobacteria_23314_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.880
12663 CP000975-_Verrucomicrobia_285959_1	Root;k__Bacteria	1.000
20363 CP000526-_Pathogens_31667_1	Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.860
7714 Rose_mixed_divergence_sequence_b-_Simulated_158202_1	Root;k__Bacteria	0.980
21241 CP000803-_Pathogens_35513_2	Root;k__Bacteria	0.960
22088 CU468135-_Proteobacteria_6242_2	Root;k__Bacteria;p__Proteobacteria	0.820
7542 CP003289-_Pathogens_78466_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.830
15950 CP001472-_Acidobacteria_1003256_2	Root;k__Bacteria	0.990
25634 CP002365-_Firmicutes_14877_2	Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.940
8270 CP002898-_Firmicutes_13771_1	Root;k__Bacteria	1.000
2565 CP000458-_Pathogens_16485_1	Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.900
9554 AM421808-_Pathogens_25880_1	Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.980
13203 CP002326-_Firmicutes_21295_1	Root;k__Bacteria	0.980
17817 CP001071-_Verrucomicrobia_169130_2	Root;k__Bacteria	0.970
13198 AE017225-_Firmicutes_34380_1	Root;k__Bacteria	1.000
18845 CP003629-_Firmicutes_46691_2	Root;k__Bacteria	1.000
28957 AP009048-_Pathogens_45287_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.910
12582 CP003379-_Acidobacteria_1294855_2	Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales;f__Acidobacteriaceae	0.900
22704 CP003099-_Proteobacteria_5314_2	Root;k__Bacteria	0.980
10114 CP002953-_Pathogens_18995_2	Root;k__Bacteria	1.000
21150 BK006741-_Pathogens_20395_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Francisellaceae	0.900
13734 Rose_little_divergence_sequence_i-_Simulated_35950_2	Root;k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Leptospiraceae	0.920
11208 CP002209-_Proteobacteria_1965_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Ferrimonadaceae	0.900
6872 CP001620-_Actinobacteria_6557_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.820
22068 CP000473-_Acidobacteria_1106182_1	Root;k__Bacteria	0.970
29327 CP003379-_Acidobacteria_1090275_1	Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales	0.900
1298 CP000099-_Euryarchaeota_89223_2	Root;k__Archaea;p__Euryarchaeota;c__Methanomicrobia	0.840
25526 CP003273-_Firmicutes_52317_2	Root;k__Bacteria	0.990
4097 CP000909-_Chloroflexi_196850_1	Root;k__Bacteria;p__Chloroflexi	1.000
8579 CP000804-_Chloroflexi_174446_1	Root;k__Bacteria	1.000
3295 CP001055-_Elusimicrobia_108117_2	Root;k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales	0.820
9766 Rose_little_divergence_sequence_g-_Simulated_40376_2	Root;k__Bacteria	0.980
17088 AM421808-_Pathogens_25654_1	Root;k__Bacteria	0.960
27785 AP012338-_Planctomycetes_209245_1	Root;k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae	0.860
22162 CP003152-_Actinobacteria_14529_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.950
11139 CP001235-_Pathogens_38885_1	Root;k__Bacteria	1.000
1183 AP009333-_Firmicutes_14610_2	Root;k__Bacteria	0.970
19259 CP001607-_Proteobacteria_4788_2	Root;k__Bacteria;p__Proteobacteria	0.890
7330 CP002156-_Proteobacteria_2740_2	Root;k__Bacteria;p__Proteobacteria	0.840
14284 CP000142-_Proteobacteria_6647_1	Root;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae	0.800
10375 CP002440-_Pathogens_6400_2	Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0.930
15585 CP002419-_Pathogens_20192_1	Root;k__Bacteria	1.000
1758 CP002516-_Pathogens_11318_2	Root;k__Bacteria	1.000
26949 CP001144-_Pathogens_46623_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	1.000
17543 CP002547-_Firmicutes_7054_2	Root;k__Bacteria	0.980
7831 AP012338-_Planctomycetes_245755_2	Root;k__Bacteria;p__Planctomycetes	0.860
22925 CP002545-_Bacteroidetes_23435_1	Root;k__Bacteria;p__Bacteroidetes	0.930
11488 CP003379-_Acidobacteria_1109541_2	Root;k__Bacteria	0.970
20317 CP003053-_Actinobacteria_16168_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.890
30720 CU459141-_Pathogens_47307_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.940
1643 CP003379-_Acidobacteria_1694353_1	Root;k__Bacteria;p__Acidobacteria	0.810
16953 CP000946-_Proteobacteria_7239_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.960
18320 CP003659-_Cyanobacteria_25666_2	Root;k__Bacteria	1.000
30189 CP002555-_Pathogens_27237_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	1.000
20884 CP001055-_Elusimicrobia_113507_1	Root;k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae	0.940
14437 CP000002-_Firmicutes_36613_1	Root;k__Bacteria	1.000
7898 CP000154-_Firmicutes_53857_1	Root;k__Bacteria;p__Firmicutes	0.820
12543 CP003879-_Bacteroidetes_29506_1	Root;k__Bacteria;p__Bacteroidetes	0.830
20423 CP003364-_Planctomycetes_488523_1	Root;k__Bacteria	0.910
14808 CP001638-_Firmicutes_22385_1	Root;k__Bacteria;p__Firmicutes	0.830
20953 CP000780-_Euryarchaeota_46229_1	Root;k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales	0.920
8508 CP001071-_Verrucomicrobia_90444_1	Root;k__Bacteria;p__Verrucomicrobia	0.800
25834 CP000473-_Acidobacteria_3832_2	Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	0.800
4389 CP001601-_Actinobacteria_6773_2	Root;k__Bacteria;p__Actinobacteria	0.850
19746 CP002839-_Euryarchaeota_73694_2	Root;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae	0.950
8226 CP000360-_Acidobacteria_1727350_1	Root;k__Bacteria	0.990
13585 CP001834-_Firmicutes_18901_1	Root;k__Bacteria	0.960
12920 CP001845-_Firmicutes_12290_1	Root;k__Bacteria	1.000
6975 CP000492-_Chlorobi_6732_2	Root;k__Bacteria	0.990
8430 AP012306-_Pathogens_74136_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.850
11939 CP000557-_Firmicutes_7505_1	Root;k__Bacteria;p__Firmicutes;c__Bacilli	0.930
18265 CP001824-_Chloroflexi_52131_1	Root;k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales;f__	0.950
8373 AE017042-_Pathogens_103503_1	Root;k__Bacteria	1.000
22547 CP002385-_Actinobacteria_32293_1	Root;k__Bacteria	0.950
25635 CP003837-_Proteobacteria_6097_1	Root;k__Bacteria	0.990
2249 CP003130-_Acidobacteria_1964515_2	Root;k__Bacteria	1.000
20002 CP003629-_Firmicutes_30149_1	Root;k__Bacteria	1.000
22700 Rose_little_divergence_sequence_a-_Simulated_200562_1	Root;k__Bacteria	0.980
27727 CP003856-_Pathogens_46324_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	1.000
1242 CP000804-_Chloroflexi_157000_1	Root;k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Roseiflexales;f__Roseiflexaceae	0.840
27596 CP001804-_Proteobacteria_6656_1	Root;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	0.830
9627 CP001287-_Cyanobacteria_5918_1	Root;k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales	0.820
23323 AE017225-_Firmicutes_45680_2	Root;k__Bacteria	1.000
8237 CP000384-_Actinobacteria_33220_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	0.940
27210 CP003379-_Acidobacteria_1230703_2	Root;k__Bacteria	0.990
11859 CP001875-_Proteobacteria_12079_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.800
20116 CP002583-_Proteobacteria_20390_1	Root;k__Bacteria	0.800
1862 FM999788-_Pathogens_53125_2	Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.850
25765 CP001998-_Verrucomicrobia_588917_2	Root;k__Bacteria	0.950
13117 AE016795-_Pathogens_43820_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.890
9331 AP012029-_Chloroflexi_126579_1	Root;k__Bacteria;p__Chloroflexi	0.920
3654 CP000863-_Pathogens_51385_2	Root;k__Bacteria;p__Proteobacteria	0.830
26301 CP000780-_Euryarchaeota_7301_1	Root;k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae	0.890
5795 CP003704-_Proteobacteria_7648_1	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.830
829 CP001982-_Firmicutes_13741_1	Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.860
22996 CP000804-_Chloroflexi_166062_2	Root;k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Roseiflexales;f__Roseiflexaceae	0.980
27194 FR746099-_Euryarchaeota_68066_2	Root;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae	0.900
29005 CP002480-_Acidobacteria_973762_2	Root;k__Bacteria	1.000
22741 CP000473-_Acidobacteria_1503294_2	Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	0.810
2285 CP003415-_Proteobacteria_11863_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.810
25351 CP001071-_Verrucomicrobia_180660_2	Root;k__Bacteria;p__Verrucomicrobia	0.880
16629 CP000885-_Firmicutes_24661_1	Root;k__Bacteria	0.960
4433 CP003801-_Proteobacteria_1206_2	Root;k__Bacteria	0.990
2187 CP001699-_Bacteroidetes_36823_1	Root;k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae	0.930
7764 CP000975-_Verrucomicrobia_317229_1	Root;k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__Methylacidiphilaceae	0.990
27562 ENA_BX119912_BX119912.1-_Planctomycetes_23086_2	Root;k__Bacteria	0.990
22557 CP002955-_Bacteroidetes_19935_1	Root;k__Bacteria;p__Bacteroidetes	0.820
14100 CP003034-_Pathogens_16717_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.920
997 CP002339-_Proteobacteria_4768_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	0.810
28058 CP001072-_Pathogens_19202_1	Root;k__Bacteria	1.000
25487 CP003107-_Firmicutes_45439_2	Root;k__Bacteria;p__Firmicutes	0.850
10485 FN649414-_Pathogens_117437_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.850
14476 AY596297-_Euryarchaeota_57435_2	Root;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae	0.880
2366 CP005586-_Firmicutes_6590_2	Root;k__Bacteria	1.000
24686 FR746099-_Euryarchaeota_33048_1	Root;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales	0.960
14361 CP003289-_Pathogens_82588_1	Root;k__Bacteria	1.000
23102 CP002886-_Proteobacteria_16209_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.970
10464 AE017042-_Pathogens_49787_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.850
9420 CP002956-_Pathogens_44856_2	Root;k__Bacteria	0.990
7642 AP012032-_Proteobacteria_8266_1	Root;k__Bacteria;p__Proteobacteria	0.910
24084 AP012342-_Nitrospira_111959_2	Root;k__Bacteria	1.000
8081 CP002512-_Firmicutes_15611_1	Root;k__Bacteria;p__Firmicutes;c__Bacilli	0.870
2948 CP001147-_Nitrospira_280217_2	Root;k__Bacteria	0.880
10786 CP001622-_Rhizobium_Bradyrhizobium_13606_2	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.970
22387 CP003928-_Crenarchaeota_35992_1	Root;k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Sulfolobales;f__Sulfolobaceae	0.970
22337 CP002352-_Bacteroidetes_27992_2	Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.960
17777 AE016958-_Actinobacteria_32110_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.960
10089 AP012342-_Nitrospira_170851_2	Root;k__Bacteria	1.000
7977 CP000672-_Pathogens_32440_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.850
22126 CP000482-_Proteobacteria_3212_1	Root;k__Bacteria	0.990
12789 CP003552-_Cyanobacteria_4878_1	Root;k__Bacteria;p__Cyanobacteria	0.920
26116 CP000557-_Firmicutes_31897_1	Root;k__Bacteria;p__Firmicutes;c__Bacilli	0.990
25581 CP000557-_Firmicutes_29177_2	Root;k__Bacteria	0.980
30703 CP001097_rep12-_Chlorobi_3257_1	Root;k__Bacteria;p__Chlorobi;c__Chlorobia	0.940
4350 CP003235-_Firmicutes_62939_1	Root;k__Bacteria	0.940
19159 CP002426-_Crenarchaeota_40358_2	Root;k__Archaea;p__Crenarchaeota;c__Thermoprotei	0.840
18898 CP000875-_Chloroflexi_295640_2	Root;k__Bacteria;p__Chloroflexi;c__Chloroflexi	0.800
2388 AP006840-_Firmicutes_7451_1	Root;k__Bacteria	0.870
24982 CP002542-_Bacteroidetes_34551_1	Root;k__Bacteria	1.000
17592 CP001846-_Pathogens_82727_1	Root;k__Bacteria	0.960
22232 CP000473-_Acidobacteria_1145642_2	Root;k__Bacteria	0.960
6181 CP002530-_Bacteroidetes_33445_2	Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.950
9847 CP003683-_Proteobacteria_8405_1	Root;k__Bacteria	0.960
13107 CP002417-_Proteobacteria_4138_2	Root;k__Bacteria	1.000
25861 CP001189-_Proteobacteria_14599_2	Root;k__Bacteria;p__Proteobacteria	0.960
15096 AE017261-_Euryarchaeota_20962_2	Root;k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Thermoplasmatales;f__Picrophilaceae	0.870
18770 CP002216-_Firmicutes_9244_2	Root;k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Caldicellulosiruptoraceae	0.960
29598 CP001071-_Verrucomicrobia_250188_2	Root;k__Bacteria	0.970
21784 CP003590-_Cyanobacteria_25386_1	Root;k__Bacteria;p__Cyanobacteria	0.810
30628 CP000153-_Proteobacteria_1841_2	Root;k__Bacteria;p__Proteobacteria	0.830
5703 CP003060-_Proteobacteria_15046_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.910
23513 CP000034-_Proteobacteria_1978_2	Root;k__Bacteria	0.990
10113 CP001154-_Proteobacteria_6650_1	Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.940
1263 CP001827-_Chloroflexi_35062_2	Root;k__Bacteria	0.960
2834 CP000099-_Euryarchaeota_38523_2	Root;k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae	0.830
25686 CP001701-_Cyanobacteria_17046_1	Root;k__Bacteria	0.970
23229 AE017042-_Pathogens_39303_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.890
23122 CP002097-_Actinobacteria_12891_2	Root;k__Bacteria	0.980
20707 CP003838-_Firmicutes_16878_2	Root;k__Bacteria	0.990
8808 CP003184-_Firmicutes_15890_2	Root;k__Bacteria	0.980
25358 CP002919-_Nitrospira_289112_2	Root;k__Bacteria	1.000
11521 AY596297-_Euryarchaeota_26005_2	Root;k__Archaea	0.870
26323 CP000509-_Actinobacteria_14632_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.930
9636 CP002091-_Firmicutes_51844_2	Root;k__Bacteria;p__Firmicutes	0.820
21541 CP004091-_Proteobacteria_18245_2	Root;k__Bacteria;p__Proteobacteria	0.820
6771 CP001638-_Firmicutes_18187_1	Root;k__Bacteria	0.980
3236 BX936398-_Proteobacteria_15020_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.990
28775 CP001696-_Euryarchaeota_8607_2	Root;k__Archaea;p__Euryarchaeota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae	0.830
9485 CP001998-_Verrucomicrobia_473371_2	Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae	0.890
11383 CP001172-_Pathogens_87393_1	Root;k__Bacteria	0.960
3365 CP003720-_Actinobacteria_28748_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae	0.990
17258 CP002739-_Firmicutes_5928_1	Root;k__Bacteria	0.980
10629 CP000323-_Proteobacteria_4147_2	Root;k__Bacteria	1.000
25692 CP002614-_Pathogens_70794_2	Root;k__Bacteria	0.990
29147 CP001071-_Verrucomicrobia_379696_2	Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.860
5470 CP000494-_Rhizobium_Bradyrhizobium_89066_1	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.850
27292 CP000559-_Euryarchaeota_15078_1	Root;k__Archaea;p__Euryarchaeota;c__Methanomicrobia	0.810
27848 CP002634-_Firmicutes_4756_2	Root;k__Bacteria	1.000
18499 FN665652-_Firmicutes_29538_1	Root;k__Bacteria	1.000
1277 CP000721-_Firmicutes_20668_1	Root;k__Bacteria	1.000
15638 CP002691-_Bacteroidetes_135691_1	Root;k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Saprospiraceae	0.880
10505 CP001848-_Planctomycetes_466762_1	Root;k__Bacteria	1.000
20328 CP000721-_Firmicutes_35820_1	Root;k__Bacteria	0.970
2172 HE577054-_Firmicutes_38572_1	Root;k__Bacteria;p__Firmicutes;c__Bacilli	0.890
8451 CP001472-_Acidobacteria_603772_2	Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales;f__Acidobacteriaceae	0.950
24634 CP002038-_Proteobacteria_5035_2	Root;k__Bacteria	0.980
17190 CP002352-_Bacteroidetes_81350_2	Root;k__Bacteria	0.960
