20435 CP003235-_Firmicutes_10236_2	Root;k__Bacteria	1.000
15571 CP001097_rep12-_Chlorobi_30311_2	Root;k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	0.940
2284 FO082820-_Rhizobium_Bradyrhizobium_246536_2	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.860
12734 AP011135-_Proteobacteria_9961_2	Root;k__Bacteria	1.000
11466 CP000909-_Chloroflexi_90133_2	Root;k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales	0.800
20402 CP002442-_Firmicutes_993_1	Root;k__Bacteria;p__Firmicutes	0.800
1303 CP002453-_Bacteroidetes_51569_2	Root;k__Bacteria	0.980
14447 CP002305-_Bacteroidetes_16539_2	Root;k__Bacteria	0.860
13473 CP001074-_Rhizobium_Bradyrhizobium_180028_1	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.820
1381 CP002272-_Proteobacteria_306_1	Root;k__Bacteria	1.000
19392 CP000607-_Chlorobi_42079_2	Root;k__Bacteria;p__Chlorobi	0.990
13470 AP012306-_Pathogens_11910_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.900
8803 AP012206-_Rhizobium_Bradyrhizobium_225356_1	Root;k__Bacteria	0.940
129 CP000384-_Actinobacteria_10019_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	0.940
20938 CP001097_rep11-_Chlorobi_33399_2	Root;k__Bacteria;p__Chlorobi	0.850
3363 CP003379-_Acidobacteria_648833_2	Root;k__Bacteria	1.000
6207 AP010968-_Actinobacteria_61731_1	Root;k__Bacteria	0.980
687 CP003659-_Cyanobacteria_47127_2	Root;k__Bacteria;p__Cyanobacteria	0.980
12773 CP003938-_Proteobacteria_18465_2	Root;k__Bacteria	1.000
18666 CP004142-_Proteobacteria_927_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	1.000
10616 CP003364-_Planctomycetes_419971_2	Root;k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae	0.950
5441 CP002206-_Proteobacteria_13474_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.840
20812 CP004085-_Actinobacteria_16438_2	Root;k__Bacteria	1.000
17063 CP002516-_Pathogens_11014_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.910
10739 CP003312-_Proteobacteria_15901_2	Root;k__Bacteria;p__Proteobacteria	0.990
19803 CP003364-_Planctomycetes_611701_1	Root;k__Bacteria;p__Planctomycetes	0.830
7673 AP012206-_Rhizobium_Bradyrhizobium_478534_1	Root;k__Bacteria	0.920
762 CP000932-_Proteobacteria_6556_1	Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.860
2902 CP002859-_Bacteroidetes_81375_2	Root;k__Bacteria	0.860
18225 CP003600-_Cyanobacteria_80375_2	Root;k__Bacteria	0.980
18590 CP002786-_Actinobacteria_39600_2	Root;k__Bacteria	1.000
17592 FN666575-_Proteobacteria_868_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.820
10707 CP001846-_Pathogens_14552_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.860
18637 CP001071-_Verrucomicrobia_277238_2	Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.840
15376 CP000384-_Actinobacteria_28539_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.870
9641 CP003946-_Cyanobacteria_27431_2	Root;k__Bacteria	1.000
12398 CP000110-_Cyanobacteria_20374_1	Root;k__Bacteria	0.980
10981 CP002365-_Firmicutes_5400_1	Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.910
18524 CP003837-_Proteobacteria_20666_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.850
10258 CP002353-_Planctomycetes_179774_2	Root;k__Bacteria;p__Planctomycetes	0.880
4072 CP001672-_Proteobacteria_64_2	Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.850
18858 CP002546-_Planctomycetes_454240_2	Root;k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	0.840
15470 CP003653-_Cyanobacteria_31238_2	Root;k__Bacteria;p__Cyanobacteria	0.880
20861 CP000510-_Proteobacteria_6039_1	Root;k__Bacteria;p__Proteobacteria	0.890
7602 CP001744-_Planctomycetes_215141_2	Root;k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	0.930
14523 CP001191-_Rhizobium_Bradyrhizobium_55996_1	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.830
3570 CP003196-_Actinobacteria_15039_1	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	0.850
4939 CP002213-_Firmicutes_6410_2	Root;k__Bacteria;p__Firmicutes;c__Bacilli	0.980
3407 CP002455-_Bacteroidetes_14186_2	Root;k__Bacteria	0.970
14782 CP002776-_Proteobacteria_2379_1	Root;k__Bacteria	1.000
87 FM200053-_Pathogens_12102_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.990
16856 CP003196-_Actinobacteria_24425_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.940
15162 Rose_mixed_divergence_sequence_g-_Simulated_96738_2	Root;k__Bacteria	0.970
12541 HE577054-_Firmicutes_14710_2	Root;k__Bacteria	1.000
21749 AL591688-_Proteobacteria_14456_2	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.900
1758 CP002917-_Actinobacteria_12566_1	Root;k__Bacteria	0.930
3916 CP001108-_Chlorobi_33535_2	Root;k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	0.840
2866 CP000504-_Crenarchaeota_3374_2	Root;k__Archaea;p__Crenarchaeota;c__Thermoprotei	0.830
18359 AP012029-_Chloroflexi_54779_2	Root;k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.810
5604 AP012338-_Planctomycetes_134194_2	Root	1.000
7806 CP000492-_Chlorobi_15433_2	Root;k__Bacteria	0.980
3955 CP003737-_Proteobacteria_4719_1	Root;k__Bacteria	1.000
7530 CP001189-_Proteobacteria_5794_2	Root;k__Bacteria;p__Proteobacteria	0.800
5889 CP001097_rep13-_Chlorobi_47939_1	Root;k__Bacteria	1.000
11132 AP009333-_Firmicutes_1170_2	Root;k__Bacteria	0.930
6377 CP001364-_Chloroflexi_255706_1	Root;k__Bacteria;p__Chloroflexi;c__Chloroflexi	0.900
3552 CP001097_rep15-_Chlorobi_45197_2	Root;k__Bacteria	0.990
2518 CU207211-_Proteobacteria_6243_1	Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.960
9248 AP009510-_Elusimicrobia_28620_2	Root;k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__;f__	1.000
19769 CP002299-_Actinobacteria_71389_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	1.000
5442 CP002919-_Nitrospira_10256_2	Root;k__Bacteria	0.980
14713 CP001097_rep2-_Chlorobi_55581_1	Root;k__Bacteria	0.990
20608 CP003879-_Bacteroidetes_47381_1	Root;k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.970
615 CP000937-_Pathogens_7933_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.810
15339 ENA_BX548020_BX548020.1-_Cyanobacteria_16542_2	Root;k__Bacteria	1.000
19228 CP000820-_Actinobacteria_13565_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.880
19510 AP012205-_Cyanobacteria_18202_2	Root;k__Bacteria	1.000
3942 AP008232-_Proteobacteria_6415_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.970
5666 CP002634-_Firmicutes_9762_2	Root;k__Bacteria;p__Firmicutes;c__Bacilli	0.800
12173 CP001875-_Proteobacteria_20241_1	Root;k__Bacteria	1.000
4829 CP000473-_Acidobacteria_838098_2	Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	0.980
4150 CP001097_rep14-_Chlorobi_13593_2	Root;k__Bacteria;p__Chlorobi;c__Chlorobia;o__[Chloroherpetales];f__[Chloroherpetaceae]	0.870
14566 AM999887-_Proteobacteria_6255_1	Root;k__Bacteria	0.970
952 AM421808-_Pathogens_5595_1	Root;k__Bacteria	0.990
17002 CP002593-_Actinobacteria_2523_2	Root;k__Bacteria	0.880
13410 CP003879-_Bacteroidetes_46987_1	Root;k__Bacteria	0.990
1983 CP003130-_Acidobacteria_105318_2	Root;k__Bacteria	0.960
10895 CP000820-_Actinobacteria_49747_2	Root;k__Bacteria	1.000
2188 CP001135-_Proteobacteria_7471_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.890
1470 CP000478-_Proteobacteria_6318_1	Root;k__Bacteria	1.000
3941 CP000607-_Chlorobi_14315_1	Root;k__Bacteria;p__Chlorobi	0.990
7598 CP002206-_Proteobacteria_15636_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.820
6449 FO203522-_Proteobacteria_5821_1	Root;k__Bacteria	0.960
20851 Rose_mixed_divergence_sequence_g-_Simulated_133270_1	Root;k__Bacteria	1.000
5880 CP003316-_Crenarchaeota_9248_1	Root;k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae	0.900
13697 CP000088-_Actinobacteria_21343_1	Root;k__Bacteria	1.000
11592 CP003548-_Cyanobacteria_59069_2	Root;k__Bacteria;p__Cyanobacteria	0.910
14573 CP002542-_Bacteroidetes_30285_2	Root;k__Bacteria	0.990
11268 CP000133-_Rhizobium_Bradyrhizobium_188134_2	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.800
3858 CP000909-_Chloroflexi_70155_2	Root;k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;f__Chloroflexaceae	0.820
19313 CP003879-_Bacteroidetes_64539_2	Root;k__Bacteria;p__Bacteroidetes	0.900
327 ENA_AL645882_AL645882.2-_Actinobacteria_23784_2	Root;k__Bacteria	1.000
16325 CP002000-_Actinobacteria_71081_1	Root;k__Bacteria;p__Actinobacteria	0.880
1393 CP003108-_Firmicutes_2181_1	Root;k__Bacteria	1.000
15076 CP003946-_Cyanobacteria_61075_1	Root;k__Bacteria	0.930
21752 CP000975-_Verrucomicrobia_336763_2	Root;k__Bacteria;p__Verrucomicrobia	1.000
21054 CR626927-_Bacteroidetes_79130_2	Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.930
19654 CP000095-_Cyanobacteria_15431_1	Root;k__Bacteria	1.000
7690 Rose_little_divergence_sequence_f-_Simulated_89642_2	Root;k__Bacteria	0.870
15996 CP001191-_Rhizobium_Bradyrhizobium_209672_2	Root;k__Bacteria;p__Proteobacteria	0.820
1877 FN434113-_Proteobacteria_7925_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.990
9010 CP003152-_Actinobacteria_9349_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.930
5567 CP005287-_Actinobacteria_5360_1	Root;k__Bacteria	1.000
15443 CP001164-_Pathogens_8317_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.920
7192 CP001071-_Verrucomicrobia_386668_2	Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.810
13425 AP012057-_Actinobacteria_11815_1	Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.860
3197 Rose_little_divergence_sequence_g-_Simulated_117130_2	Root;k__Bacteria	1.000
266 FN563149-_Actinobacteria_11894_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.990
16043 CP003630-_Cyanobacteria_7227_1	Root;k__Bacteria	0.960
7776 CP001472-_Acidobacteria_439834_2	Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales	0.880
14723 CP002546-_Planctomycetes_146022_1	Root;k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	0.950
9377 CP000083-_Proteobacteria_23256_1	Root;k__Bacteria;p__Proteobacteria	0.820
11175 AP006841-_Bacteroidetes_32938_2	Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.900
19584 AE017262-_Firmicutes_1306_1	Root;k__Bacteria	0.980
2961 FQ312004-_Bacteroidetes_26333_2	Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.890
2698 BA000035-_Actinobacteria_24913_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.970
12218 CP002099-_Pathogens_21236_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.870
3406 CP003364-_Planctomycetes_286519_2	Root;k__Bacteria	0.950
16042 CP002775-_Proteobacteria_15005_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	1.000
283 CP000133-_Rhizobium_Bradyrhizobium_35926_2	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.810
4415 CP003119-_Actinobacteria_46931_1	Root;k__Bacteria;p__Actinobacteria	0.800
2741 AE005673-_Proteobacteria_9875_2	Root;k__Bacteria	0.980
14455 CP000875-_Chloroflexi_207171_2	Root;k__Bacteria	0.990
2019 CP000975-_Verrucomicrobia_286741_1	Root;k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__Methylacidiphilaceae	0.990
21307 BX936398-_Proteobacteria_12527_2	Root;k__Bacteria	0.990
742 CP001097_rep8-_Chlorobi_23347_2	Root;k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	0.820
15322 CP001032-_Verrucomicrobia_711638_2	Root;k__Bacteria;p__Verrucomicrobia	0.860
3464 CP001401-_Crenarchaeota_7896_2	Root;k__Archaea;p__Crenarchaeota	0.860
6240 CP001101-_Chlorobi_7141_2	Root;k__Bacteria	1.000
4861 CP003280-_Bacteroidetes_17559_1	Root;k__Bacteria	0.970
12042 CP001071-_Verrucomicrobia_103142_2	Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.980
4576 AP010968-_Actinobacteria_40985_2	Root;k__Bacteria;p__Actinobacteria	0.820
7057 AP012340-_Actinobacteria_25079_2	Root;k__Bacteria	1.000
17204 CP003241-_Proteobacteria_14108_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.980
11392 CP002299-_Actinobacteria_60999_1	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.930
10429 CP002775-_Proteobacteria_20659_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.900
6727 CP001071-_Verrucomicrobia_181170_2	Root;k__Bacteria	0.940
12159 CP004346-_Actinobacteria_14164_1	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.860
19465 AP012279-_Rhizobium_Bradyrhizobium_249082_2	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.820
12107 AP012027-_Firmicutes_3542_1	Root;k__Bacteria	0.970
13371 CP000303-_Actinobacteria_12257_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.830
655 CP003069-_Pathogens_9151_1	Root;k__Bacteria;p__Proteobacteria	0.910
12393 CP002442-_Firmicutes_3079_2	Root;k__Bacteria	0.980
2719 Rose_medium_divergence_sequence_g-_Simulated_70551_2	Root;k__Bacteria	0.990
2722 CP000083-_Proteobacteria_2198_1	Root;k__Bacteria	1.000
8712 AP012029-_Chloroflexi_163931_1	Root;k__Bacteria	0.930
2130 CP004405-_Firmicutes_5478_2	Root;k__Bacteria;p__Firmicutes;c__Bacilli	0.810
8263 CP001819-_Actinobacteria_24182_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.910
5503 CP001819-_Actinobacteria_7018_1	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.940
16429 CP002589-_Bacteroidetes_32885_1	Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.920
20548 CP002773-_Proteobacteria_12420_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.960
13916 CP003940-_Cyanobacteria_24410_1	Root;k__Bacteria	1.000
