12309 CP000095-_Cyanobacteria_10108_2	Root;k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Synechococcaceae	0.910
2401 CU928158-_Proteobacteria_16829_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	1.000
3237 CP001235-_Pathogens_2603_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.870
18742 CP004015-_Rhizobium_Bradyrhizobium_168866_2	Root;k__Bacteria;p__Proteobacteria	0.910
18524 CP002546-_Planctomycetes_328160_1	Root;k__Bacteria	0.970
15553 CP003379-_Acidobacteria_687046_2	Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales;f__Acidobacteriaceae	0.860
15613 CP003877-_Actinobacteria_6974_1	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.940
5272 AP012206-_Rhizobium_Bradyrhizobium_24642_1	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.820
421 CP000699-_Proteobacteria_2995_2	Root;k__Bacteria	0.990
11821 BA000040-_Rhizobium_Bradyrhizobium_390574_2	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.990
18805 CP001364-_Chloroflexi_79064_1	Root	1.000
12489 CP001364-_Chloroflexi_49802_2	Root;k__Bacteria	0.950
17759 CP001095-_Actinobacteria_16897_1	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.880
14614 AP009256-_Actinobacteria_8515_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	1.000
18723 CP001074-_Rhizobium_Bradyrhizobium_104956_2	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.970
20475 CP000552-_Cyanobacteria_10701_1	Root;k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Synechococcaceae	0.820
3098 CT971583-_Cyanobacteria_16948_1	Root;k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae	0.930
5412 CP003495-_Cyanobacteria_28708_2	Root;k__Bacteria	0.990
17896 Rose_little_divergence_sequence_b-_Simulated_55945_2	Root;k__Bacteria	0.990
9051 CP001150-_Proteobacteria_5511_2	Root;k__Bacteria	0.800
10676 CP003379-_Acidobacteria_890358_1	Root;k__Bacteria;p__Acidobacteria	0.860
12018 CP002739-_Firmicutes_5933_1	Root;k__Bacteria	1.000
17472 CP002798-_Proteobacteria_10423_2	Root;k__Bacteria	1.000
3867 CP002607-_Proteobacteria_18610_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.920
1163 CP002080-_Proteobacteria_8562_2	Root;k__Bacteria	0.950
18518 CP000885-_Firmicutes_8646_1	Root;k__Bacteria	0.940
12112 CP001998-_Verrucomicrobia_382211_1	Root;k__Bacteria	0.990
19602 CP002026-_Proteobacteria_18908_1	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.820
19267 AE006470-_Chlorobi_35254_2	Root;k__Bacteria	0.980
17377 CR626927-_Bacteroidetes_54568_1	Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.910
13680 CP002122-_Bacteroidetes_25902_2	Root;k__Bacteria	0.980
5232 CP001095-_Actinobacteria_21171_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.840
11944 CP000492-_Chlorobi_39705_2	Root;k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	1.000
6706 CP003215-_Actinobacteria_7141_1	Root;k__Bacteria	0.960
14289 CP002583-_Proteobacteria_13089_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.900
7368 CP002994-_Actinobacteria_66279_1	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae	0.950
13436 CP002213-_Firmicutes_4529_1	Root;k__Bacteria	0.970
12218 CP001657-_Proteobacteria_10797_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.870
14342 CP003379-_Acidobacteria_117754_2	Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales	0.850
14903 CP002084-_Chloroflexi_42940_1	Root;k__Bacteria	1.000
4471 CP000031-_Proteobacteria_7964_1	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.890
13467 HE577054-_Firmicutes_15582_2	Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.950
10721 CP003130-_Acidobacteria_751923_2	Root;k__Bacteria	0.940
15863 CP004009-_Pathogens_13326_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.810
6891 CP003678-_Proteobacteria_2714_2	Root;k__Bacteria	1.000
226 CP001982-_Firmicutes_117_1	Root;k__Bacteria;p__Firmicutes;c__Bacilli	0.850
8330 CP002207-_Firmicutes_4996_1	Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.980
7390 CP002480-_Acidobacteria_366845_2	Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales	0.870
1147 CP001287-_Cyanobacteria_22402_2	Root;k__Bacteria;p__Cyanobacteria	0.810
8727 CP003280-_Bacteroidetes_44517_1	Root;k__Bacteria;p__Bacteroidetes	0.850
11720 CP003349-_Bacteroidetes_42936_2	Root;k__Bacteria;p__Bacteroidetes	0.950
19566 CP000083-_Proteobacteria_9498_2	Root;k__Bacteria	1.000
19587 CP003548-_Cyanobacteria_67930_1	Root;k__Bacteria	1.000
17216 CP002907-_Actinobacteria_47290_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.880
1293 AM849034-_Actinobacteria_24716_2	Root;k__Bacteria	0.970
20468 CP003329-_Firmicutes_8135_1	Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.800
623 CP001472-_Acidobacteria_316141_2	Root;k__Bacteria	1.000
5051 CP002479-_Proteobacteria_15916_1	Root;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	0.850
6650 CP002275-_Actinobacteria_33925_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.950
13744 CP001097_rep14-_Chlorobi_40169_2	Root;k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	1.000
5692 HE971709-_Actinobacteria_70584_1	Root;k__Bacteria	1.000
2158 CP002865-_Proteobacteria_3222_1	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	0.800
4866 CP001699-_Bacteroidetes_125237_2	Root;k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.820
10734 CP000946-_Proteobacteria_3405_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.920
12068 AE004437-_Euryarchaeota_2275_2	Root;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales	0.920
5910 CP003349-_Bacteroidetes_11098_1	Root;k__Bacteria	1.000
9403 HE802067-_Actinobacteria_11153_2	Root;k__Bacteria	0.950
4196 AP009044-_Actinobacteria_7296_1	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.880
5952 CP000494-_Rhizobium_Bradyrhizobium_387340_1	Root;k__Bacteria;p__Proteobacteria	0.870
2313 CP001055-_Elusimicrobia_26376_2	Root;k__Bacteria	0.970
9216 CP002534-_Bacteroidetes_18376_1	Root;k__Bacteria;p__Bacteroidetes	0.840
469 CP003152-_Actinobacteria_13457_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.850
17455 CP001750-_Actinobacteria_6678_2	Root;k__Bacteria;p__Actinobacteria	0.840
3898 CP002480-_Acidobacteria_616749_2	Root;k__Bacteria	0.990
10963 CP002177-_Proteobacteria_9443_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.880
4745 CP002339-_Proteobacteria_10852_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	0.820
9581 Rose_little_divergence_sequence_f-_Simulated_33189_2	Root;k__Bacteria	1.000
6197 CP003214-_Actinobacteria_3331_2	Root;k__Bacteria	1.000
1953 AE016958-_Actinobacteria_35540_1	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	0.930
9082 FO203509-_Actinobacteria_42125_1	Root;k__Bacteria	0.990
7188 CP002353-_Planctomycetes_387281_2	Root;k__Bacteria;p__Planctomycetes	0.820
11959 CP000088-_Actinobacteria_29477_1	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.850
10548 CP001364-_Chloroflexi_58248_2	Root;k__Bacteria;p__Chloroflexi;c__Chloroflexi	0.970
18031 AJ965256-_Chloroflexi_10088_1	Root;k__Bacteria	0.870
2439 CP000110-_Cyanobacteria_20762_1	Root;k__Bacteria	0.970
887 CP003944-_Cyanobacteria_29355_2	Root;k__Bacteria;p__Cyanobacteria	0.920
9925 CP003195-_Actinobacteria_5441_1	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	0.890
3854 CP002972-_Proteobacteria_5037_1	Root;k__Bacteria	1.000
10707 CP004080-_Chloroflexi_66271_2	Root;k__Bacteria	0.990
7856 CP001834-_Firmicutes_1379_2	Root;k__Bacteria	1.000
16710 CP001874-_Actinobacteria_25762_1	Root;k__Bacteria	0.970
11126 CP002480-_Acidobacteria_370941_2	Root;k__Bacteria	0.970
1893 CP001022-_Firmicutes_8955_1	Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae	0.870
3733 CP003947-_Cyanobacteria_7269_1	Root;k__Bacteria	0.910
9395 CP002583-_Proteobacteria_13089_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.800
571 CP000975-_Verrucomicrobia_182707_2	Root;k__Bacteria	1.000
20684 CU928158-_Proteobacteria_7659_1	Root;k__Bacteria	1.000
5393 CP001074-_Rhizobium_Bradyrhizobium_203394_1	Root;k__Bacteria	1.000
16654 CP001074-_Rhizobium_Bradyrhizobium_237928_1	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.840
1117 CP002993-_Actinobacteria_26387_2	Root;k__Bacteria	0.990
1837 CP002305-_Bacteroidetes_12608_1	Root;k__Bacteria;p__Bacteroidetes	0.890
1199 CP001472-_Acidobacteria_222467_1	Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales	0.980
3515 CP001998-_Verrucomicrobia_388673_2	Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae	0.920
10045 AE003849-_Proteobacteria_11522_2	Root;k__Bacteria	1.000
20002 CP001108-_Chlorobi_24138_1	Root;k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	0.880
13407 CP003737-_Proteobacteria_5449_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.920
422 CP001097_rep7-_Chlorobi_55519_1	Root;k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	1.000
8685 AP009153-_Gemmatimonadetes_94058_2	Root;k__Bacteria	1.000
12077 CP001071-_Verrucomicrobia_275988_2	Root;k__Bacteria	0.970
17464 Rose_mixed_divergence_sequence_e-_Simulated_61243_2	Root;k__Bacteria	1.000
14163 FQ312004-_Bacteroidetes_10052_2	Root;k__Bacteria	0.940
14887 CP000909-_Chloroflexi_54561_2	Root;k__Bacteria;p__Chloroflexi	0.810
8629 AE016795-_Pathogens_12108_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.800
7132 CP001032-_Verrucomicrobia_503441_1	Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae	0.980
15628 CP002514-_Acidobacteria_340040_1	Root;k__Bacteria	0.990
18499 AP012047-_Proteobacteria_5176_2	Root;k__Bacteria	0.960
14919 CP001622-_Rhizobium_Bradyrhizobium_216280_1	Root;k__Bacteria;p__Proteobacteria	0.900
5257 AP012495-_Cyanobacteria_18236_1	Root;k__Bacteria;p__Firmicutes;c__Bacilli	0.900
18065 CP000360-_Acidobacteria_389223_1	Root;k__Bacteria;p__Acidobacteria	0.930
1994 CP000473-_Acidobacteria_155993_2	Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	0.910
16136 HE616528-_Proteobacteria_6854_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.800
13125 CP000721-_Firmicutes_2973_2	Root;k__Bacteria	1.000
7162 CP003130-_Acidobacteria_559047_2	Root;k__Bacteria	1.000
19164 CP001154-_Proteobacteria_5491_2	Root;k__Bacteria;p__Proteobacteria	0.900
12391 CP001097_rep7-_Chlorobi_25755_2	Root;k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	0.980
18930 CP000108-_Chlorobi_36964_1	Root;k__Bacteria;p__Chlorobi;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae	0.820
16223 CP001032-_Verrucomicrobia_652389_1	Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae	0.950
17675 Rose_little_divergence_sequence_g-_Simulated_154785_1	Root;k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Leptospiraceae	1.000
12694 CP003630-_Cyanobacteria_39714_1	Root;k__Bacteria	0.980
103 FO203509-_Actinobacteria_41065_2	Root;k__Bacteria	0.920
2844 CP003241-_Proteobacteria_3848_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.920
94 CP003130-_Acidobacteria_120177_1	Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales	0.960
12743 CP001846-_Pathogens_14530_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.910
20050 CP002514-_Acidobacteria_302712_2	Root;k__Bacteria	0.990
18983 CP001364-_Chloroflexi_64656_1	Root;k__Bacteria	0.990
10891 CP001071-_Verrucomicrobia_142290_2	Root;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.820
20364 CP001135-_Proteobacteria_5561_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.800
13305 CP002607-_Proteobacteria_8868_2	Root;k__Bacteria	0.990
5278 CP003590-_Cyanobacteria_24135_1	Root;k__Bacteria;p__Cyanobacteria	0.840
7503 CP001998-_Verrucomicrobia_382553_2	Root;k__Bacteria	1.000
5508 CP000826-_Proteobacteria_22069_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.900
10130 BA000035-_Actinobacteria_25301_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	0.820
9669 CP002786-_Actinobacteria_25206_1	Root;k__Bacteria	1.000
6394 CP003549-_Cyanobacteria_62161_2	Root;k__Bacteria;p__Cyanobacteria	0.960
9442 CP001836-_Proteobacteria_18098_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.810
10681 AP010889-_Actinobacteria_17208_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.930
3930 CP001032-_Verrucomicrobia_666519_2	Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae	0.820
12632 CP003940-_Cyanobacteria_13475_2	Root;k__Bacteria;p__Cyanobacteria	0.820
20376 CP003677-_Proteobacteria_14272_2	Root;k__Bacteria	0.990
16207 CP003697-_Actinobacteria_6280_1	Root;k__Bacteria;p__Actinobacteria	0.810
921 CP000031-_Proteobacteria_7288_2	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.920
14552 CP000804-_Chloroflexi_55331_1	Root;k__Bacteria	0.990
11177 BA000040-_Rhizobium_Bradyrhizobium_19132_2	Root;k__Bacteria	1.000
13996 CP001403-_Crenarchaeota_3923_1	Root	1.000
12348 CP002994-_Actinobacteria_66781_2	Root;k__Bacteria	0.990
14811 CP003197-_Actinobacteria_7487_1	Root;k__Bacteria	1.000
10880 FQ311875-_Actinobacteria_28992_2	Root;k__Bacteria	1.000
15241 CP002505-_Proteobacteria_3436_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.930
3018 CP002206-_Proteobacteria_4738_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.810
15775 BA000019-_Cyanobacteria_73751_1	Root;k__Bacteria;p__Cyanobacteria	0.890
9745 CP004080-_Chloroflexi_25415_1	Root;k__Bacteria	1.000
6535 CP002467-_Acidobacteria_829660_1	Root;k__Bacteria	0.980
18691 CP000675-_Pathogens_5322_1	Root;k__Bacteria	1.000
171 CP003215-_Actinobacteria_15901_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	0.820
6441 CP000458-_Pathogens_3003_2	Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.880
20009 CP001829-_Actinobacteria_21809_1	Root;k__Bacteria	1.000
18773 CP003283-_Bacteroidetes_8092_2	Root;k__Bacteria	1.000
4047 CP001472-_Acidobacteria_275945_1	Root;k__Bacteria	1.000
11067 CP000686-_Chloroflexi_264950_2	Root;k__Bacteria	0.970
11905 ENA_BX119912_BX119912.1-_Planctomycetes_513818_1	Root;k__Bacteria	0.920
17689 CP001848-_Planctomycetes_516163_2	Root;k__Bacteria;p__Planctomycetes;c__Planctomycetia	0.940
16406 CP000518-_Actinobacteria_19260_1	Root;k__Bacteria	0.960
16333 CP003200-_Proteobacteria_17956_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.970
11937 FM954972-_Pathogens_10898_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	0.870
4758 AE004092-_Firmicutes_2911_1	Root;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.810
18492 AP011156-_Proteobacteria_6906_2	Root;k__Bacteria	0.990
8060 CP003697-_Actinobacteria_4890_2	Root;k__Bacteria	0.980
11912 CU234118-_Rhizobium_Bradyrhizobium_312334_2	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.900
19905 CP004345-_Proteobacteria_11341_2	Root;k__Bacteria	1.000
13204 CP002353-_Planctomycetes_281403_2	Root;k__Bacteria	0.960
3666 CP002589-_Bacteroidetes_24392_1	Root;k__Bacteria	0.980
11224 CP003379-_Acidobacteria_851740_2	Root;k__Bacteria	0.990
11135 FP929051-_Firmicutes_2932_2	Root;k__Bacteria	0.950
18480 CP000825-_Cyanobacteria_13182_2	Root;k__Bacteria	0.970
9559 HE617159-_Firmicutes_2581_2	Root;k__Bacteria;p__Firmicutes;c__Bacilli	0.960
8167 CP003629-_Firmicutes_6999_1	Root;k__Bacteria	0.960
6051 CP000561-_Crenarchaeota_5753_1	Root;k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae	0.880
16238 HE802067-_Actinobacteria_24337_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.810
20779 CP003379-_Acidobacteria_175458_2	Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales;f__Acidobacteriaceae	0.990
6323 CP001932-_Euryarchaeota_528_2	Root;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae	0.950
9689 CP003481-_Proteobacteria_7225_2	Root;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	0.880
5639 CP003677-_Proteobacteria_16990_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.820
16205 CP003219-_Actinobacteria_12292_1	Root;k__Bacteria	1.000
11202 CP003678-_Proteobacteria_19532_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.920
4944 CP001191-_Rhizobium_Bradyrhizobium_147698_1	Root;k__Bacteria;p__Proteobacteria	0.910
8402 CP002059-_Cyanobacteria_38898_1	Root;k__Bacteria	1.000
9414 CP001848-_Planctomycetes_225683_2	Root;k__Bacteria;p__Planctomycetes	0.820
20808 CP000804-_Chloroflexi_39073_1	Root;k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Roseiflexales;f__Roseiflexaceae	1.000
17992 CP004753-_Proteobacteria_7018_1	Root;k__Bacteria;p__Proteobacteria	0.860
14495 CP001620-_Actinobacteria_2179_2	Root;k__Bacteria	0.880
12705 AP006841-_Bacteroidetes_30070_2	Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.850
6410 CP002417-_Proteobacteria_28501_2	Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.900
4137 CP003280-_Bacteroidetes_12751_1	Root;k__Bacteria	0.990
12722 AP008955-_Firmicutes_1834_1	Root;k__Bacteria	1.000
12589 CP001336-_Firmicutes_2907_2	Root;k__Bacteria	0.980
19438 CP001191-_Rhizobium_Bradyrhizobium_18988_2	Root;k__Bacteria	0.990
18897 AP006841-_Bacteroidetes_45802_1	Root;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.840
14204 CP003379-_Acidobacteria_181476_2	Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales;f__Acidobacteriaceae	0.960
14189 CP001364-_Chloroflexi_55314_1	Root;k__Bacteria;p__Chloroflexi;c__Chloroflexi	0.840
12900 CP001823-_Chloroflexi_33320_2	Root;k__Bacteria	1.000
12055 CP002446-_Proteobacteria_3493_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.900
7353 CP002739-_Firmicutes_3885_2	Root;k__Bacteria	0.990
10525 CU207366-_Bacteroidetes_19554_2	Root;k__Bacteria	1.000
11848 FN597644-_Firmicutes_8424_2	Root;k__Bacteria;p__Firmicutes;c__Bacilli	0.980
17798 CP001699-_Bacteroidetes_117887_1	Root;k__Bacteria	0.900
7749 CP002209-_Proteobacteria_7213_2	Root;k__Bacteria	0.990
12063 CP000386-_Actinobacteria_6167_1	Root;k__Bacteria	1.000
9064 AP012206-_Rhizobium_Bradyrhizobium_190574_2	Root;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.820
6786 CP001275-_Chloroflexi_10168_1	Root;k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Thermomicrobiales;f__	0.910
17049 CP000875-_Chloroflexi_342038_2	Root;k__Bacteria;p__Chloroflexi	0.900
7193 CP001561-_Pathogens_7422_1	Root;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.910
2322 CP002607-_Proteobacteria_10372_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	0.830
18584 CP000875-_Chloroflexi_217970_1	Root;k__Bacteria;p__Chloroflexi	0.880
3051 AP012224-_Proteobacteria_6602_1	Root;k__Bacteria	1.000
12976 CP004752-_Proteobacteria_10540_2	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.930
4282 CP003386-_Pathogens_19703_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.860
134 CP001998-_Verrucomicrobia_416779_2	Root;k__Bacteria	0.970
12132 ENA_BX119912_BX119912.1-_Planctomycetes_230872_2	Root;k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae	0.970
19521 CP000239-_Cyanobacteria_14002_1	Root;k__Bacteria	0.950
11231 AE014299-_Proteobacteria_2388_1	Root;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.830
10698 CP001998-_Verrucomicrobia_409211_2	Root;k__Bacteria;p__Verrucomicrobia;c__Opitutae	0.920
11423 CP002528-_Bacteroidetes_38062_1	Root;k__Bacteria;p__Bacteroidetes	0.820
4976 CP003152-_Actinobacteria_4899_2	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	1.000
3061 CP001823-_Chloroflexi_123222_1	Root;k__Bacteria	1.000
9254 CP000481-_Actinobacteria_14427_1	Root;k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.920
