GO:0035429	gluconate transmembrane transport	biological_process	3171
GO:0009089	lysine biosynthetic process via diaminopimelate	biological_process	3134
GO:0006284	base-excision repair	biological_process	3087
GO:0008654	phospholipid biosynthetic process	biological_process	2954
GO:0051301	cell division	biological_process	2942
GO:0015976	carbon utilization	biological_process	2924
GO:0006189	'de novo' IMP biosynthetic process	biological_process	2846
GO:0016114	terpenoid biosynthetic process	biological_process	2805
GO:0006529	asparagine biosynthetic process	biological_process	2803
GO:0006097	glyoxylate cycle	biological_process	2798
GO:0006750	glutathione biosynthetic process	biological_process	2757
GO:0006165	nucleoside diphosphate phosphorylation	biological_process	2748
GO:0006183	GTP biosynthetic process	biological_process	2748
GO:0006228	UTP biosynthetic process	biological_process	2748
GO:0006241	CTP biosynthetic process	biological_process	2748
GO:0016051	carbohydrate biosynthetic process	biological_process	2649
GO:0015833	peptide transport	biological_process	2622
GO:0009113	purine base biosynthetic process	biological_process	2614
GO:0009267	cellular response to starvation	biological_process	2601
GO:0006064	glucuronate catabolic process	biological_process	2514
GO:0006461	protein complex assembly	biological_process	2503
GO:0006432	phenylalanyl-tRNA aminoacylation	biological_process	2478
GO:0009273	peptidoglycan-based cell wall biogenesis	biological_process	2439
GO:0006885	regulation of pH	biological_process	2423
GO:0006231	dTMP biosynthetic process	biological_process	2364
GO:0022904	respiratory electron transport chain	biological_process	2338
GO:0006817	phosphate ion transport	biological_process	2325
GO:0006808	regulation of nitrogen utilization	biological_process	2319
GO:0045226	extracellular polysaccharide biosynthetic process	biological_process	2304
GO:0006184	GTP catabolic process	biological_process	2294
GO:0000103	sulfate assimilation	biological_process	2285
GO:0032324	molybdopterin cofactor biosynthetic process	biological_process	2238
GO:0009405	pathogenesis	biological_process	2235
GO:0006464	protein modification process	biological_process	2230
GO:0009847	spore germination	biological_process	2197
GO:0017000	antibiotic biosynthetic process	biological_process	2188
GO:0015727	lactate transport	biological_process	2170
GO:0006007	glucose catabolic process	biological_process	2133
GO:0016311	dephosphorylation	biological_process	2114
GO:0071805	potassium ion transmembrane transport	biological_process	2090
GO:0035556	intracellular signal transduction	biological_process	2038
GO:0016998	cell wall macromolecule catabolic process	biological_process	2037
GO:0006729	tetrahydrobiopterin biosynthetic process	biological_process	1999
GO:0009190	cyclic nucleotide biosynthetic process	biological_process	1989
GO:0032968	positive regulation of transcription elongation from RNA polymerase II promoter	biological_process	1976
GO:0006222	UMP biosynthetic process	biological_process	1973
GO:0031388	organic acid phosphorylation	biological_process	1966
GO:0006047	UDP-N-acetylglucosamine metabolic process	biological_process	1965
GO:0015977	carbon fixation	biological_process	1946
GO:0006353	transcription termination	 DNA-dependent	biological_process	1931
GO:0042823	pyridoxal phosphate biosynthetic process	biological_process	1904
GO:0005992	trehalose biosynthetic process	biological_process	1870
GO:0015671	oxygen transport	biological_process	1850
GO:0009094	L-phenylalanine biosynthetic process	biological_process	1848
GO:0006542	glutamine biosynthetic process	biological_process	1840
GO:0007047	cellular cell wall organization	biological_process	1835
GO:0009254	peptidoglycan turnover	biological_process	1828
GO:0006783	heme biosynthetic process	biological_process	1804
GO:0019752	carboxylic acid metabolic process	biological_process	1767
GO:0045892	negative regulation of transcription	 DNA-dependent	biological_process	1749
GO:0015969	guanosine tetraphosphate metabolic process	biological_process	1743
GO:0045493	xylan catabolic process	biological_process	1727
GO:0006270	DNA-dependent DNA replication initiation	biological_process	1666
GO:0006177	GMP biosynthetic process	biological_process	1659
GO:0017004	cytochrome complex assembly	biological_process	1656
GO:0008535	respiratory chain complex IV assembly	biological_process	1640
GO:0006886	intracellular protein transport	biological_process	1631
GO:0009308	amine metabolic process	biological_process	1623
GO:0051205	protein insertion into membrane	biological_process	1606
GO:0006084	acetyl-CoA metabolic process	biological_process	1579
GO:0031554	regulation of transcription termination	 DNA-dependent	biological_process	1554
GO:0019684	photosynthesis	 light reaction	biological_process	1546
GO:0006275	regulation of DNA replication	biological_process	1525
GO:0007155	cell adhesion	biological_process	1524
GO:0046034	ATP metabolic process	biological_process	1486
GO:0008612	peptidyl-lysine modification to hypusine	biological_process	1461
GO:0006555	methionine metabolic process	biological_process	1460
GO:0045893	positive regulation of transcription	 DNA-dependent	biological_process	1453
GO:0006040	amino sugar metabolic process	biological_process	1446
GO:0006605	protein targeting	biological_process	1425
GO:0015948	methanogenesis	biological_process	1419
GO:0019299	rhamnose metabolic process	biological_process	1415
GO:0030163	protein catabolic process	biological_process	1390
GO:0009244	lipopolysaccharide core region biosynthetic process	biological_process	1374
GO:0015937	coenzyme A biosynthetic process	biological_process	1373
GO:0006434	seryl-tRNA aminoacylation	biological_process	1340
GO:0015774	polysaccharide transport	biological_process	1332
GO:0006479	protein methylation	biological_process	1331
GO:0005978	glycogen biosynthetic process	biological_process	1315
GO:0006522	alanine metabolic process	biological_process	1299
GO:0006525	arginine metabolic process	biological_process	1294
GO:0009059	macromolecule biosynthetic process	biological_process	1290
GO:0006012	galactose metabolic process	biological_process	1283
GO:0009082	branched chain family amino acid biosynthetic process	biological_process	1273
GO:0051156	glucose 6-phosphate metabolic process	biological_process	1257
GO:0006562	proline catabolic process	biological_process	1250
GO:0005976	polysaccharide metabolic process	biological_process	1236
GO:0031167	rRNA methylation	biological_process	1228
GO:0006821	chloride transport	biological_process	1218
GO:0009249	protein lipoylation	biological_process	1216
GO:0042158	lipoprotein biosynthetic process	biological_process	1216
GO:0006559	L-phenylalanine catabolic process	biological_process	1215
GO:0006570	tyrosine metabolic process	biological_process	1215
GO:0015936	coenzyme A metabolic process	biological_process	1207
GO:0006109	regulation of carbohydrate metabolic process	biological_process	1204
GO:0022900	electron transport chain	biological_process	1196
GO:0030259	lipid glycosylation	biological_process	1165
GO:0006304	DNA modification	biological_process	1135
GO:0009296	flagellum assembly	biological_process	1135
GO:0015740	C4-dicarboxylate transport	biological_process	1135
GO:0006233	dTDP biosynthetic process	biological_process	1081
GO:0019627	urea metabolic process	biological_process	1080
GO:0009166	nucleotide catabolic process	biological_process	1074
GO:0043043	peptide biosynthetic process	biological_process	1074
GO:0009052	pentose-phosphate shunt	 non-oxidative branch	biological_process	1068
GO:0006523	alanine biosynthetic process	biological_process	1055
GO:0006004	fucose metabolic process	biological_process	1045
GO:0009294	DNA mediated transformation	biological_process	1044
GO:0046417	chorismate metabolic process	biological_process	1042
GO:0005991	trehalose metabolic process	biological_process	1026
GO:0006171	cAMP biosynthetic process	biological_process	1015
GO:0019281	L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine	biological_process	1009
GO:0019402	galactitol metabolic process	biological_process	968
GO:0006342	chromatin silencing	biological_process	961
GO:0006476	protein deacetylation	biological_process	961
GO:0006430	lysyl-tRNA aminoacylation	biological_process	950
GO:0009072	aromatic amino acid family metabolic process	biological_process	934
GO:0015851	nucleobase transport	biological_process	934
GO:0009307	DNA restriction-modification system	biological_process	931
GO:0006527	arginine catabolic process	biological_process	924
GO:0006011	UDP-glucose metabolic process	biological_process	922
GO:0010038	response to metal ion	biological_process	883
GO:0006308	DNA catabolic process	biological_process	881
GO:0015716	organic phosphonate transport	biological_process	875
GO:0055070	copper ion homeostasis	biological_process	864
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	biological_process	858
GO:0015803	branched-chain aliphatic amino acid transport	biological_process	855
GO:0019478	D-amino acid catabolic process	biological_process	837
GO:0015813	L-glutamate transport	biological_process	821
GO:0009772	photosynthetic electron transport in photosystem II	biological_process	818
GO:0006865	amino acid transport	biological_process	806
GO:0006188	IMP biosynthetic process	biological_process	805
GO:0010498	proteasomal protein catabolic process	biological_process	804
GO:0019941	modification-dependent protein catabolic process	biological_process	804
GO:0015886	heme transport	biological_process	778
GO:0006207	'de novo' pyrimidine base biosynthetic process	biological_process	771
GO:0006278	RNA-dependent DNA replication	biological_process	765
GO:0006450	regulation of translational fidelity	biological_process	758
GO:0008645	hexose transport	biological_process	737
GO:0006545	glycine biosynthetic process	biological_process	733
GO:0009165	nucleotide biosynthetic process	biological_process	733
GO:0044238	primary metabolic process	biological_process	719
GO:0016052	carbohydrate catabolic process	biological_process	714
GO:0042254	ribosome biogenesis	biological_process	708
GO:0051188	cofactor biosynthetic process	biological_process	704
GO:0008295	spermidine biosynthetic process	biological_process	694
GO:0006857	oligopeptide transport	biological_process	688
GO:0006072	glycerol-3-phosphate metabolic process	biological_process	687
GO:0051186	cofactor metabolic process	biological_process	684
GO:0007205	activation of protein kinase C activity by G-protein coupled receptor protein signaling pathway	biological_process	682
GO:0006402	mRNA catabolic process	biological_process	681
GO:0019439	aromatic compound catabolic process	biological_process	678
GO:0006571	tyrosine biosynthetic process	biological_process	667
GO:0032775	DNA methylation on adenine	biological_process	665
GO:0051262	protein tetramerization	biological_process	661
GO:0008643	carbohydrate transport	biological_process	658
GO:0006213	pyrimidine nucleoside metabolic process	biological_process	654
GO:0006123	mitochondrial electron transport	 cytochrome c to oxygen	biological_process	635
GO:0000154	rRNA modification	biological_process	627
GO:0006200	ATP catabolic process	biological_process	622
GO:0000917	barrier septum assembly	biological_process	612
GO:0019069	viral capsid assembly	biological_process	607
GO:0002098	tRNA wobble uridine modification	biological_process	603
GO:0006535	cysteine biosynthetic process from serine	biological_process	601
GO:0006826	iron ion transport	biological_process	599
GO:0006438	valyl-tRNA aminoacylation	biological_process	591
GO:0051304	chromosome separation	biological_process	585
GO:0042916	alkylphosphonate transport	biological_process	584
GO:0051603	proteolysis involved in cellular protein catabolic process	biological_process	579
GO:0009399	nitrogen fixation	biological_process	575
GO:0046168	glycerol-3-phosphate catabolic process	biological_process	575
GO:0009767	photosynthetic electron transport chain	biological_process	562
GO:0000271	polysaccharide biosynthetic process	biological_process	550
GO:0019295	coenzyme M biosynthetic process	biological_process	548
GO:0009372	quorum sensing	biological_process	539
GO:0006013	mannose metabolic process	biological_process	537
GO:0006879	cellular iron ion homeostasis	biological_process	536
GO:0019645	anaerobic electron transport chain	biological_process	526
GO:0009097	isoleucine biosynthetic process	biological_process	522
GO:0006836	neurotransmitter transport	biological_process	518
GO:0016044	cellular membrane organization	biological_process	517
GO:0046080	dUTP metabolic process	biological_process	509
GO:0019543	propionate catabolic process	biological_process	505
GO:0019310	inositol catabolic process	biological_process	497
GO:0006367	transcription initiation from RNA polymerase II promoter	biological_process	495
GO:0009291	unidirectional conjugation	biological_process	491
GO:0009186	deoxyribonucleoside diphosphate metabolic process	biological_process	479
GO:0009098	leucine biosynthetic process	biological_process	477
GO:0009584	detection of visible light	biological_process	475
GO:0018298	protein-chromophore linkage	biological_process	475
GO:0005996	monosaccharide metabolic process	biological_process	472
GO:0006665	sphingolipid metabolic process	biological_process	465
GO:0010033	response to organic substance	biological_process	432
GO:0017003	protein-heme linkage	biological_process	425
GO:0046654	tetrahydrofolate biosynthetic process	biological_process	425
GO:0006637	acyl-CoA metabolic process	biological_process	419
GO:0006282	regulation of DNA repair	biological_process	414
GO:0015703	chromate transport	biological_process	413
GO:0006694	steroid biosynthetic process	biological_process	410
GO:0007010	cytoskeleton organization	biological_process	402
GO:0031221	arabinan metabolic process	biological_process	401
GO:0046411	2-keto-3-deoxygluconate transport	biological_process	393
GO:0006051	N-acetylmannosamine metabolic process	biological_process	391
GO:0009607	response to biotic stimulus	biological_process	389
GO:0006928	cellular component movement	biological_process	387
GO:0006089	lactate metabolic process	biological_process	379
GO:0030244	cellulose biosynthetic process	biological_process	376
GO:0006388	tRNA splicing	 via endonucleolytic cleavage and ligation	biological_process	374
GO:0015711	organic anion transport	biological_process	371
GO:0009246	enterobacterial common antigen biosynthetic process	biological_process	364
GO:0006433	prolyl-tRNA aminoacylation	biological_process	363
GO:0008360	regulation of cell shape	biological_process	360
GO:0010124	phenylacetate catabolic process	biological_process	354
GO:0016042	lipid catabolic process	biological_process	351
GO:0015746	citrate transport	biological_process	349
GO:0006878	cellular copper ion homeostasis	biological_process	348
GO:0006274	DNA replication termination	biological_process	345
GO:0042545	cell wall modification	biological_process	340
GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	biological_process	335
GO:0044038	cell wall macromolecule biosynthetic process	biological_process	335
GO:0042122	alginic acid catabolic process	biological_process	332
GO:0043064	flagellum organization	biological_process	329
GO:0018106	peptidyl-histidine phosphorylation	biological_process	323
GO:0016539	intein-mediated protein splicing	biological_process	319
GO:0007154	cell communication	biological_process	317
GO:0009229	thiamine diphosphate biosynthetic process	biological_process	310
GO:0042619	poly-hydroxybutyrate biosynthetic process	biological_process	310
GO:0000272	polysaccharide catabolic process	biological_process	302
GO:0051103	DNA ligation involved in DNA repair	biological_process	298
GO:0046373	L-arabinose metabolic process	biological_process	296
GO:0015672	monovalent inorganic cation transport	biological_process	292
GO:0006824	cobalt ion transport	biological_process	291
GO:0006561	proline biosynthetic process	biological_process	281
GO:0046677	response to antibiotic	biological_process	281
GO:0031412	gas vesicle organization	biological_process	273
GO:0016598	protein arginylation	biological_process	272
GO:0090124	N-4 methylation of cytosine	biological_process	270
GO:0019290	siderophore biosynthetic process	biological_process	266
GO:0030245	cellulose catabolic process	biological_process	264
GO:0051276	chromosome organization	biological_process	261
GO:0001514	selenocysteine incorporation	biological_process	260
GO:0009056	catabolic process	biological_process	260
GO:0019217	regulation of fatty acid metabolic process	biological_process	251
GO:0045490	pectin catabolic process	biological_process	250
GO:0006811	ion transport	biological_process	248
GO:0032955	regulation of barrier septum assembly	biological_process	246
GO:0019751	polyol metabolic process	biological_process	243
GO:0044341	sodium-dependent phosphate transport	biological_process	242
GO:0009636	response to toxin	biological_process	241
GO:0019441	tryptophan catabolic process to kynurenine	biological_process	240
GO:0050920	regulation of chemotaxis	biological_process	236
GO:0017187	peptidyl-glutamic acid carboxylation	biological_process	235
GO:0006080	substituted mannan metabolic process	biological_process	234
GO:0006401	RNA catabolic process	biological_process	233
GO:0016117	carotenoid biosynthetic process	biological_process	230
GO:0046688	response to copper ion	biological_process	228
GO:0016192	vesicle-mediated transport	biological_process	227
GO:0006573	valine metabolic process	biological_process	226
GO:0030092	regulation of flagellum assembly	biological_process	223
GO:0009439	cyanate metabolic process	biological_process	219
GO:0032297	negative regulation of DNA-dependent DNA replication initiation	biological_process	219
GO:0006511	ubiquitin-dependent protein catabolic process	biological_process	213
GO:0034220	ion transmembrane transport	biological_process	213
GO:0006021	inositol biosynthetic process	biological_process	211
GO:0006481	C-terminal protein methylation	biological_process	205
GO:0030435	sporulation resulting in formation of a cellular spore	biological_process	202
GO:0018193	peptidyl-amino acid modification	biological_process	196
GO:0006788	heme oxidation	biological_process	195
GO:0042256	mature ribosome assembly	biological_process	193
GO:0006505	GPI anchor metabolic process	biological_process	190
GO:0006855	drug transmembrane transport	biological_process	187
GO:0043086	negative regulation of catalytic activity	biological_process	186
GO:0009411	response to UV	biological_process	182
GO:0009117	nucleotide metabolic process	biological_process	178
GO:0019670	anaerobic glutamate catabolic process	biological_process	178
GO:0015628	protein secretion by the type II secretion system	biological_process	176
GO:0000256	allantoin catabolic process	biological_process	175
GO:0030436	asexual sporulation	biological_process	172
GO:0006470	protein dephosphorylation	biological_process	170
GO:0009156	ribonucleoside monophosphate biosynthetic process	biological_process	169
GO:0044249	cellular biosynthetic process	biological_process	169
GO:0002128	tRNA nucleoside ribose methylation	biological_process	167
GO:0042742	defense response to bacterium	biological_process	167
GO:0051479	mannosylglycerate biosynthetic process	biological_process	166
GO:0008272	sulfate transport	biological_process	165
GO:0034219	carbohydrate transmembrane transport	biological_process	164
GO:0006106	fumarate metabolic process	biological_process	156
GO:0048511	rhythmic process	biological_process	154
GO:0006760	folic acid-containing compound metabolic process	biological_process	150
GO:0007264	small GTPase mediated signal transduction	biological_process	150
GO:0016037	light absorption	biological_process	150
GO:0042549	photosystem II stabilization	biological_process	150
GO:0001906	cell killing	biological_process	146
GO:0015694	mercury ion transport	biological_process	145
GO:0006091	generation of precursor metabolites and energy	biological_process	144
GO:0006809	nitric oxide biosynthetic process	biological_process	144
GO:0006486	protein glycosylation	biological_process	143
GO:0051775	response to redox state	biological_process	143
GO:0006596	polyamine biosynthetic process	biological_process	142
GO:0019634	organic phosphonate metabolic process	biological_process	142
GO:0006974	response to DNA damage stimulus	biological_process	138
GO:0009403	toxin biosynthetic process	biological_process	138
GO:0060567	negative regulation of transcription termination	 DNA-dependent	biological_process	138
GO:0007040	lysosome organization	biological_process	137
GO:0018160	peptidyl-pyrromethane cofactor linkage	biological_process	136
GO:0009107	lipoate biosynthetic process	biological_process	134
GO:0019835	cytolysis	biological_process	133
GO:0019605	butyrate metabolic process	biological_process	131
GO:0030494	bacteriochlorophyll biosynthetic process	biological_process	127
GO:0046439	L-cysteine metabolic process	biological_process	126
GO:0016070	RNA metabolic process	biological_process	124
GO:0042173	regulation of sporulation resulting in formation of a cellular spore	biological_process	124
GO:0006742	NADP catabolic process	biological_process	123
GO:0019363	pyridine nucleotide biosynthetic process	biological_process	123
GO:0019685	photosynthesis	 dark reaction	biological_process	123
GO:0006323	DNA packaging	biological_process	122
GO:0006576	cellular biogenic amine metabolic process	biological_process	122
GO:0019748	secondary metabolic process	biological_process	121
GO:0005985	sucrose metabolic process	biological_process	119
GO:0046653	tetrahydrofolate metabolic process	biological_process	118
GO:0009311	oligosaccharide metabolic process	biological_process	117
GO:0030255	protein secretion by the type IV secretion system	biological_process	117
GO:0072488	ammonium transmembrane transport	biological_process	108
GO:0006075	(1->3)-beta-D-glucan biosynthetic process	biological_process	106
GO:0006108	malate metabolic process	biological_process	105
GO:0006269	DNA replication	 synthesis of RNA primer	biological_process	104
GO:0046685	response to arsenic-containing substance	biological_process	103
GO:0009250	glucan biosynthetic process	biological_process	102
GO:0015693	magnesium ion transport	biological_process	101
GO:0019385	methanogenesis	 from acetate	biological_process	100
GO:0042262	DNA protection	biological_process	100
GO:0006357	regulation of transcription from RNA polymerase II promoter	biological_process	99
GO:0009432	SOS response	biological_process	99
GO:0051302	regulation of cell division	biological_process	99
GO:0051782	negative regulation of cell division	biological_process	99
GO:0007017	microtubule-based process	biological_process	98
GO:0051191	prosthetic group biosynthetic process	biological_process	98
GO:0006032	chitin catabolic process	biological_process	96
GO:0008218	bioluminescence	biological_process	94
GO:0016032	viral reproduction	biological_process	94
GO:0017183	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	biological_process	92
GO:0031532	actin cytoskeleton reorganization	biological_process	92
GO:0032862	activation of Rho GTPase activity	biological_process	92
GO:0009247	glycolipid biosynthetic process	biological_process	91
GO:0009712	catechol-containing compound metabolic process	biological_process	91
GO:0042963	phage assembly	biological_process	91
GO:0006493	protein O-linked glycosylation	biological_process	90
GO:0017001	antibiotic catabolic process	biological_process	89
GO:0019242	methylglyoxal biosynthetic process	biological_process	89
GO:0009271	phage shock	biological_process	87
GO:0010027	thylakoid membrane organization	biological_process	86
GO:0043165	Gram-negative-bacterium-type cell outer membrane assembly	biological_process	85
GO:0006206	pyrimidine base metabolic process	biological_process	81
GO:0006379	mRNA cleavage	biological_process	79
GO:0009063	cellular amino acid catabolic process	biological_process	79
GO:0006452	translational frameshifting	biological_process	78
GO:0045718	negative regulation of flagellum assembly	biological_process	78
GO:0045901	positive regulation of translational elongation	biological_process	78
GO:0045905	positive regulation of translational termination	biological_process	78
GO:0002143	tRNA wobble position uridine thiolation	biological_process	74
GO:0007156	homophilic cell adhesion	biological_process	74
GO:0043093	cytokinesis by binary fission	biological_process	74
GO:0043461	proton-transporting ATP synthase complex assembly	biological_process	74
GO:0071436	sodium ion export	biological_process	72
GO:0006044	N-acetylglucosamine metabolic process	biological_process	71
GO:0010024	phytochromobilin biosynthetic process	biological_process	69
GO:0007186	G-protein coupled receptor signaling pathway	biological_process	67
GO:0009102	biotin biosynthetic process	biological_process	67
GO:0000270	peptidoglycan metabolic process	biological_process	66
GO:0016567	protein ubiquitination	biological_process	66
GO:0071918	urea transmembrane transport	biological_process	66
GO:0030488	tRNA methylation	biological_process	60
GO:0045727	positive regulation of translation	biological_process	60
GO:0006506	GPI anchor biosynthetic process	biological_process	59
GO:0007218	neuropeptide signaling pathway	biological_process	59
GO:0019067	viral assembly	 maturation	 egress	 and release	biological_process	59
GO:0006437	tyrosyl-tRNA aminoacylation	biological_process	58
GO:0006858	extracellular transport	biological_process	58
GO:0030908	protein splicing	biological_process	55
GO:0009395	phospholipid catabolic process	biological_process	53
GO:0007018	microtubule-based movement	biological_process	52
GO:0007623	circadian rhythm	biological_process	52
GO:0018189	pyrroloquinoline quinone biosynthetic process	biological_process	51
GO:0019646	aerobic electron transport chain	biological_process	46
GO:0006024	glycosaminoglycan biosynthetic process	biological_process	44
GO:0006120	mitochondrial electron transport	 NADH to ubiquinone	biological_process	42
GO:0000921	septin ring assembly	biological_process	41
GO:0006066	alcohol metabolic process	biological_process	39
GO:0006276	plasmid maintenance	biological_process	38
GO:0006547	histidine metabolic process	biological_process	38
GO:0017148	negative regulation of translation	biological_process	38
GO:0045046	protein import into peroxisome membrane	biological_process	37
GO:0006198	cAMP catabolic process	biological_process	36
GO:0009877	nodulation	biological_process	36
GO:0006915	apoptotic process	biological_process	35
GO:0043158	heterocyst differentiation	biological_process	34
